timestamp,transaction_hash,from,to,value (ETH),gas,gas_used,is_error,error_code,metadata
2023-12-31 23:10:47,0x1e48d1eb4ce6ff933108581799048cdb3740795731ddeb034ae80f43c6d9a78a,0xb9d7cb55f463405cdfbe4e90a6d2df01c2b92bf1,0x238c835d649c132eb8d9611cace03ac8de2c412c,25.07975205447894,431912.0,274291.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:13:47,0x31048de23bff2ab61dc98f16de1ee70e5219c0d684693f71cb697d1cc0365bb6,0x58b704065b7aff3ed351052f8560019e05925023,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,1.3422,48127.0,40106.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:17:23,0x47cf7a0eb4aa7c2d825dbd622219f1ab29c5935b69a1c52f419e8ba0408579f6,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,5718.991107794618,350000.0,122084.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:17:23,0xe7f356937380ad8562b33186882322b3ec65847df6996131134427fda2a0883a,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0x11b6d5122960d0f0a3f93ae7367c0047d1e9a4a2,112.7352090448047,483380.0,281827.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:18:11,0x435b7274e9c60bd8d5698e88955a063b915207d9342941ac142a4ae9ee3dd292,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,0xbed340a301b4f07fa7b61ab9e0767faa172f530d,90.48107377719286,509176.0,112015.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:18:23,0xe22eb80f16752cd0f10f849db600969d459a94d22516bd60734a3ae6989fa0ed,0xbed340a301b4f07fa7b61ab9e0767faa172f530d,0x5079fc00f00f30000e0c8c083801cfde000008b6,40.35356097713873,299432.0,209603.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:18:35,0xe9b594b6b0cf214f175383d344277e19c5843a3747caf84b81b3172b74085bfd,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,1968.9394306929887,145182.0,116146.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:19:11,0x43a49c12d88d4a55769ed24595fa578df83a30352fc644aa1126ac5cc092a67a,0x238c835d649c132eb8d9611cace03ac8de2c412c,0x040cf498712f44e22bdc21a2f1ed2c2477deeff3,30.0,85809.0,57206.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:19:47,0x9107c208894fc04411a3307b82a93829bbc7b5ef4f451f942e6b4dcf9e36651f,0x2d722c96f79d149dd21e9ef36f93fc12906ce9f8,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,4101.257325335448,136430.0,118871.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:19:59,0x9e5637349b87cc85a5223819a7e35db8d41d2f2a593bfecae585fc11766d79e6,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,0x0000e0ca771e21bd00057f54a68c30d400000000,225.80578088353548,560002.0,352525.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:20:23,0xf94e7a89bb7f2a15c624edbe94e57cbd8d803109ed942c446a06551bf5fa521a,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0x3470447f3cecffac709d3e783a307790b0208d60,184.16817075112323,254146.0,127073.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:20:47,0x91727e749342ac46025b0142ca4849ea257d3d16b2cba1015d44231f8484165a,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,1369.65450716741,232574.0,116279.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:20:59,0xfd1ddec2d85b35f5aa479ac097a9fbfd5a866c730727683e656890573ba4d337,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,1811.5039966595155,145197.0,116158.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:20:59,0x769cfb276aa52259fff83971f1b571364f5cae77023b4a940dbd1e99e40c9812,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0xd3d2e2692501a5c9ca623199d38826e513033a17,434.5181711525074,127338.0,101871.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:21:23,0xaa707d3e0d0387070af63fd5dc7ff3e0744f1206a30a16d37131ea6f52080653,0x28c6c06298d514db089934071355e5743bf21d60,0xa912458910191dc5da60f8a6099f2315c2ed41b3,800.0,207128.0,40106.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:22:11,0xfaae61abfc9b611b3e60819773523d51c2694c69ff0c74870106aaa16446fb83,0x116cc9092c823e97fa447262f0fb0266d34f3f82,0xbc4e4069b1cb2fc1256a2bf454ae3affb4e05a4d,48.83060836,65458.0,60658.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:22:23,0x13ad3c56fbf7dd9dfcb046c83730f1ad78181e4f4c2b178790e635f06bdb4bb1,0x1bec0f53eefe96e89c5eed2433beb0ebb46bb73a,0x784ae2461f329c2bc312e583c28de99a7d37e416,32.245624,60177.0,35318.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:24:23,0x061aafcc84f3a3abe729c4c4688df27bf82777a05bc19e30c81e4f13281a2340,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,1567.8762152452164,145217.0,116174.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:25:35,0x226595d767c03c54a6efdfd989a7dd39b5c644065ad54e44539be9e0c21b91dd,0x7a4115f70d0d0f0a373e58a957696f850748cd94,0xfcb79e22861bca446dc2ca8c8aa4c23f0c81a05f,11.563271302313058,57444.0,52418.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:25:59,0x540e84158183a149d44938b6bf36e2e605a704d1768fec794121510bee11d175,0x61a16bf777623f08773371e8e0d102a0a23d7d88,0xb3b8c744fe52f92d9b962cc6ef6cf4d5dff9a717,10.0,40094.0,35294.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:27:11,0xfc076cb67f8f23a9a02f861d9b0c133517b4d858db1084e29800587e0f88d3b2,0x3470447f3cecffac709d3e783a307790b0208d60,0x2027ee011b93c48d138704260f0b2803c580b5f3,39.64568999595832,455025.0,318518.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:27:11,0xc92410208681a455110743aaeebc990b08209f427876daf53e5719ea9d0b9726,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x8c1a23e4cce017e55391c9dccd9ff2d4167f954c,1.36906268,2000000.0,408299.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:27:11,0x246b1d0bac91a0f20c73403241692c3e0f7ceecfe4b1d1efc9b2b95f9f2a9980,0x1b95b8c10f2950b6b4ab75d245fab1eca740c1af,0x03493242a648aea001f1fbeb8a787a29c7b31975,10.0,57194.0,52394.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:28:59,0xd047af946840d659e2426e922efa9631bd126ba86080ccaec6318651ec3193dc,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x77a751d3b933bb16b5f0bf2a72fca214b7934e7a,14.754222649999999,420000.0,40106.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:30:11,0x065b313cf8674ee275f48e6e6b43a56031fe96e89ded2ba5ecff1e5a5433dc9d,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xe3792a9c235d434b702023b33f03c48c41631090,7761.89404898,207128.0,57230.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:30:23,0xf366e9b6db3b6965395b46c6e9104409495d89ac69a059867b40fb4c5f857532,0x0c97305bd07fc582bcc2042b9a2dedd9f451e75b,0x28c6c06298d514db089934071355e5743bf21d60,4733.0,48128.0,35306.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:31:35,0x4802347b8a0a0e00f0e2127343e6a52eff53107fcde52cc8a59b076f83d8a2fb,0xd0fc8ba7e267f2bc56044a7715a489d851dc6d78,0x0a15b638b313b8e3077e8e5d496e7be653a4d691,16.064516267804795,853517.0,597462.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:32:23,0x6ba267206c4753a34c9c8ae2a2a9171634f5bd59cb8b45c913a2901631bab0a9,0xe806b3eb830cab714285e7f1c318adcc0b9da9f0,0xe3792a9c235d434b702023b33f03c48c41631090,2191.07754092,300000.0,40118.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:32:47,0x66ceb95653fd732b788f9665c9fd8a00fa5061ca2dd76d1d12b6c3598f72bd08,0x4513598aab445237b733b78be0ebb3b2872a8ea6,0x615b6de44d10158e06f1735e1be56685f4573684,21.0,40106.0,40106.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:34:23,0x555763b978ed6c6b90ac487c178621ca3f885d3966da607b6330cd4c401d9959,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x54e068ee3e1be98134117dba56fd81bee793dcbc,2077.92,2000000.0,685162.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:35:47,0x55815862a92f356b617f51ac20c2e602b67e6b0ee65109894755ddc18264415a,0x0b8466e046f7b6e13a78a8710a1bf277dcfb0085,0x48c04ed5691981c42154c6167398f95e8f38a7ff,56.10034979447604,40130.0,35330.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:39:35,0xd727bdbfacd3778109a120f9a20dc90f56079fe413d8277eac7aba2c2e3e1083,0xe3792a9c235d434b702023b33f03c48c41631090,0x698a0ba3a79207585ee7edda5ffbb7d7f4d8df14,7761.89404898,42000.0,40130.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:40:59,0xbaa367112590ba2bcd063360df66ef960eac209528eef67b9a2ac77f76f3939a,0x040cf498712f44e22bdc21a2f1ed2c2477deeff3,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,30.0,75000.0,35294.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:41:23,0xe51566a1c0e7fab4b0a71f732957fce18e92d66c68a276570550cec5964b5bd1,0x698a0ba3a79207585ee7edda5ffbb7d7f4d8df14,0xaccfea7d9e618f60ce1347c52ae206262412aa4a,6766.59688999,200000.0,40130.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:42:35,0x460d7fc39a906f60d40b42134a54c3498947202f919c6844189b7a3a8c55f417,0xc37ca223bd87009104e6784a2d7a616c51ebd561,0xf8b53b68309ae990190198dd9596d0d0ffec5e0b,43.60484794143015,68676.0,52430.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:47:35,0x1ea5d8f0fe84d9765986e32c3068953a0a869c6b150ac1b778195770b5f77078,0x54e068ee3e1be98134117dba56fd81bee793dcbc,0x58b704065b7aff3ed351052f8560019e05925023,2077.92,48127.0,35306.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:49:35,0xbda656262454791d9c2be085c2d88074210bc7b7b0d8d7158a17337ff7ba150f,0xb2ede629178781ca43cc44bf89d6bb4fc9b07b07,0x5cc23bf25bdc203b3fb7dd0c6a035cdb85267bbb,4.443561657714944,85827.0,52418.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:50:23,0xf4f591cdf63eac38218b31116ae81b701a9b5be18697bb0764029dc326bae756,0xea2a656a104cf02fa053954a538c0a59a226bad2,0x025c14e81485824c79f3ab69c9052de916f78101,11.65531,57206.0,52406.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:51:23,0x908590d7ccf04c4d679036781512124bc6f74dcc8c1d18a9d31c0623cbd6b4b6,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,3659.905569835643,350000.0,122094.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:51:59,0xadd5fa5a2c18644c5e42e132ed0da358a5e73c6ca5a0e3a17c3cc008a6ab2355,0x48c04ed5691981c42154c6167398f95e8f38a7ff,0xf1e4f28fe522f3b00ca1274fd21029e1910506bf,1.23793478,62940.0,40094.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:51:59,0x52db56498ab5d1eb2e8507af52ea501caee91fcf7bbbfdbf3a1c412396966b0b,0xf189c8745665dbc60cab247a116ce730ebe481df,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.7383406013101868,226126.0,176134.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:52:23,0x82022e3e30b698549e456dc21baa67a13dc57576260a13e684dff18a1783c52f,0x360e051a25ca6decd2f0e91ea4c179a96c0e565e,0x8f0cb37cdff37e004e0088f563e5fe39e05ccc5b,128.15493711033977,500000.0,112744.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:52:35,0x626cc0a1cf1be5ef70e679d38f8925d8d72cd6b9fa2ee9f4a644c862cc88258c,0xd138cdb35571486f259df189813feb0f712eedfd,0xaec4a9b4abe0fe7d696d2bbed44d1d64929e795a,2792.0349472400003,60078.0,52418.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:52:47,0xb80004178aa2fc855141d657fcbd9e500546fb7b986b77b49e8b09f34747dabf,0xaec4a9b4abe0fe7d696d2bbed44d1d64929e795a,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,2792.0349472400003,60000.0,35318.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:53:23,0xeba00af007a4a9faa0cd0550c6ab3eba2549c0283d25dc78ed98a7349706689a,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xcfd9c8ebc9ec811e6666537568e771cd20203b7a,328.5772,207128.0,57206.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:53:47,0x602941c6b1776fc3adeb87c228d84645bdd1b1b4bc3f9b7fc746a38d60497f84,0x025c14e81485824c79f3ab69c9052de916f78101,0x48c04ed5691981c42154c6167398f95e8f38a7ff,11.65531,62940.0,35306.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:54:23,0xb173ef460ff89eefb139ae04d6dc4d11474e4f4423e383418e3ecffba582b32a,0x58b704065b7aff3ed351052f8560019e05925023,0x6767526a362ec6c6b1df185478e4f01506b73ff3,1340.99957795,48141.0,40118.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:56:59,0xb9a172c70651d032ab47941cd55b4f20bb7f6765a4dd4fb2a40ddb38be4daff4,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0x74de5d4fcbf63e00296fd95d33236b9794016631,6.2754069537220465,261451.0,214444.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2023-12-31 23:58:11,0x24ad65bd1286679b847b0f5d232eaf067f4f5d25b108df7f48414b5e2440dc08,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x8c81a9428b2eff29db069e95a488e9324b4cf861,2.04588295,2000000.0,450777.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2024-01-01 00:03:59,0x3a25db7505c9744d14e9b70ecaff4e8783ea4c84493039cdcc947aa2019e4c56,0x0231b537b8f1c46b6cb4f7d9ec6d56951a66ff41,0xf00e80f0de9aea0b33aa229a4014572777e422ee,12.201526377331376,300472.0,215096.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
2024-01-01 00:05:23,0xbd491f80451c074e28069d88a7776318f7f72bd014a1fbfee97c1f25fac89342,0x5f65f7b609678448494de4c87521cdf6cef1e932,0x232817a7a108be0f0585941f27cda2fcdf1b5e63,15.33378649252042,351400.0,48907.0,0,,"{""protocol_name"": ""Uniswap"", ""type"": ""DEX"", ""blockchain"": ""ethereum"", ""contract_id"": ""c944b5855a3b2d8cbe4367a3f7561854""}"
